Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Cost (bp),Model,Threshold Value,Baseline Trade Count,Delta Trade Count
41,0.24671922888568043,60.97560975609756,0.12667179785519833,0.8720550200693628,47.39449541284404,218,-7.1106805381072835,,C_tau_ties3,0.5,10,gbm,0.15384615384615383,63,-22
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties5,0.2,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties5,0.3,10,gbm,0.0,63,0
41,0.3492983806380951,65.85365853658537,0.1752671407142591,1.2066031468803435,47.39449541284404,218,-6.6918509350157525,,C_tau_ties5,0.4,10,gbm,0.06666666666666665,63,-22
38,0.1451591619560351,65.78947368421053,0.11397737987679889,0.7554095849679713,43.92660550458715,218,-6.6918509350157525,,C_tau_ties5,0.5,10,gbm,0.1333333333333333,63,-25
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties10,0.2,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties10,0.3,10,gbm,0.0,63,0
38,0.09021339061374876,63.1578947368421,0.0713655387383586,0.4729904482594011,43.92660550458715,218,-7.444824569582353,,C_tau_ties10,0.4,10,gbm,0.010526315789473686,63,-25
31,0.13086389532096224,67.74193548387096,0.10027840707104878,0.6002888781635377,35.8348623853211,218,-6.87543114866428,,C_tau_ties10,0.5,10,gbm,0.06315789473684212,63,-32
50,0.21024332192289696,60.0,0.11161682690569552,0.8485680929115628,57.798165137614674,218,-7.3753970251208445,,C_RBO_full,0.2,10,gbm,0.3427449194263475,63,-13
44,0.0729785707014995,63.63636363636363,0.05574096809195889,0.3975327096819008,50.862385321100916,218,-6.6918509350157525,,C_RBO_full,0.3,10,gbm,0.38058151186716205,63,-19
38,0.13136789724030815,65.78947368421053,0.10379241381535004,0.6879065331018168,43.92660550458715,218,-6.6918509350157525,,C_RBO_full,0.4,10,gbm,0.41924589958476005,63,-25
33,0.31732974896779037,72.72727272727273,0.275146974390255,1.699392647988282,38.146788990825684,218,-3.151098238683958,,C_RBO_full,0.5,10,gbm,0.44471120298430694,63,-30
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_Mallows_full,0.2,10,gbm,0.6065306597126334,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_Mallows_full,0.3,10,gbm,0.6065306597126334,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_Mallows_full,0.4,10,gbm,0.6065306597126334,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_Mallows_full,0.5,10,gbm,0.6065306597126334,63,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_full,0.2,10,mlp,0.0,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_full,0.3,10,mlp,0.0,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_full,0.4,10,mlp,0.0,118,0
56,0.0789690347755572,53.57142857142857,0.04326930155301251,0.34813358471334044,64.73394495412843,218,-6.315288258648721,,C_tau_full,0.5,10,mlp,0.009523809523809525,118,-62
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties3,0.2,10,mlp,0.0,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties3,0.3,10,mlp,0.0,118,0
75,0.09264325181400457,58.666666666666664,0.05389287639766506,0.5018038844834523,86.69724770642202,218,-9.836547756868052,,C_tau_ties3,0.4,10,mlp,0.10256410256410256,118,-43
62,-0.07778550436971958,58.06451612903226,-0.05798313050320127,-0.49087343255656574,71.6697247706422,218,-14.17139690561806,,C_tau_ties3,0.5,10,mlp,0.15384615384615383,118,-56
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties5,0.2,10,mlp,0.0,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties5,0.3,10,mlp,0.0,118,0
64,-0.0015332652435876004,60.9375,-0.001211483048945222,-0.01042027912533458,73.98165137614679,218,-14.114556346617169,,C_tau_ties5,0.4,10,mlp,0.06666666666666665,118,-54
56,0.01571492653268867,60.71428571428571,0.0124840864002469,0.10044372324947842,64.73394495412843,218,-11.816000241853741,,C_tau_ties5,0.5,10,mlp,0.1,118,-62
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties10,0.2,10,mlp,0.0,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_tau_ties10,0.3,10,mlp,0.0,118,0
67,0.0005269997779607823,59.70149253731343,0.0003939904147586373,0.0034673292327632743,77.44954128440367,218,-12.214665947599668,,C_tau_ties10,0.4,10,mlp,0.04210526315789474,118,-51
52,-0.02636822790226769,61.53846153846154,-0.019986595873539872,-0.15495747341259195,60.11009174311926,218,-11.061337753284805,,C_tau_ties10,0.5,10,mlp,0.08421052631578949,118,-66
92,0.0020591929362917317,60.86956521739131,0.0016296925975470076,0.016806281367583078,106.34862385321101,218,-15.675141460801456,,C_RBO_full,0.2,10,mlp,0.3575137291873094,118,-26
78,-0.022141349750638445,61.53846153846154,-0.01666887530080532,-0.1582798472942765,90.1651376146789,218,-13.728922611479078,,C_RBO_full,0.3,10,mlp,0.39435552975664734,118,-40
66,-0.022879249747185443,60.60606060606061,-0.017580488999764332,-0.15355888220984268,76.29357798165137,218,-13.18203897690352,,C_RBO_full,0.4,10,mlp,0.4279882545854386,118,-52
51,-0.08784239915947721,58.82352941176471,-0.06755693270395743,-0.518712883220074,58.95412844036697,218,-13.993638758270022,,C_RBO_full,0.5,10,mlp,0.4579407423589591,118,-67
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_Mallows_full,0.2,10,mlp,0.6065306597126334,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_Mallows_full,0.3,10,mlp,0.6065306597126334,118,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,C_Mallows_full,0.4,10,mlp,0.6065306597126334,118,0
56,0.0789690347755572,53.57142857142857,0.04326930155301251,0.34813358471334044,64.73394495412843,218,-6.315288258648721,,C_Mallows_full,0.5,10,mlp,0.6094257886427163,118,-62
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_full,0.2,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_full,0.3,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_full,0.4,10,rf,0.0,146,0
73,0.05897674072283095,57.534246575342465,0.04762734552862218,0.43751186048679525,84.38532110091742,218,-8.113777551004508,,C_tau_full,0.5,10,rf,0.009523809523809525,146,-73
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties3,0.2,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties3,0.3,10,rf,0.0,146,0
91,0.37553812134012643,67.03296703296702,0.23981043838882754,2.4595791494386785,105.19266055045871,218,-6.085374096020557,,C_tau_ties3,0.4,10,rf,0.020512820512820804,146,-55
87,0.36961675024739415,66.66666666666666,0.23233247965841583,2.329923048035387,100.56880733944953,218,-6.085374096020557,,C_tau_ties3,0.5,10,rf,0.10256410256410256,146,-59
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties5,0.2,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties5,0.3,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties5,0.4,10,rf,0.0,146,0
79,0.2133718695581299,62.0253164556962,0.11880652751453491,1.1353398239024595,91.3211009174312,218,-14.24059270464635,,C_tau_ties5,0.5,10,rf,0.06666666666666665,146,-67
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties10,0.2,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties10,0.3,10,rf,0.0,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_tau_ties10,0.4,10,rf,0.0,146,0
76,0.24238112359484865,60.526315789473685,0.1359122639716118,1.2739062447887588,87.8532110091743,218,-11.288741465234352,,C_tau_ties10,0.5,10,rf,0.04210526315789474,146,-70
116,0.16070425261467516,59.48275862068966,0.09624181476431982,1.1144608630474997,134.09174311926606,218,-12.741806915992937,,C_RBO_full,0.2,10,rf,0.3291240476319015,146,-30
101,0.1758191588760313,59.4059405940594,0.10347254534691235,1.1180412910014597,116.75229357798165,218,-11.10607886532583,,C_RBO_full,0.3,10,rf,0.3607277598261687,146,-45
88,0.2421846719105876,62.5,0.13874159600598404,1.399329680173725,101.72477064220183,218,-10.412488923874918,,C_RBO_full,0.4,10,rf,0.3866953081103342,146,-58
73,0.3581983384682622,64.38356164383562,0.21576618327700334,1.9820601637125816,84.38532110091742,218,-4.992702659992054,,C_RBO_full,0.5,10,rf,0.4120164279315868,146,-73
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_Mallows_full,0.2,10,rf,0.6065306597126334,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_Mallows_full,0.3,10,rf,0.6065306597126334,146,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,C_Mallows_full,0.4,10,rf,0.6065306597126334,146,0
73,0.05897674072283095,57.534246575342465,0.04762734552862218,0.43751186048679525,84.38532110091742,218,-8.113777551004508,,C_Mallows_full,0.5,10,rf,0.6094257886427163,146,-73
