Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Threshold Value,Cost (bp),Baseline Trade Count,Baseline Avg Return,Baseline Win Rate,Baseline Sharpe,Baseline Sharpe Annualized,Baseline Max Drawdown,Delta Trade Count,Delta Avg Return,Delta Win Rate,Delta Sharpe,Delta Sharpe Annualized,Delta MDD,Is Active Filter,Is Positive Sharpe,Model
73,0.15897674072283102,57.534246575342465,0.1283834960803342,1.1793498378394955,84.38532110091742,218,-6.913777551004507,,C_tau_full,0.5,0.009523809523809525,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-73,-0.04911121405378155,0.0,-0.003923305193154564,-0.5394710441207955,5.17642024300029,True,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties3,0.2,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties3,0.3,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
91,0.4755381213401265,67.03296703296702,0.3036682532847034,3.1145270787358563,105.19266055045871,218,-5.256107069955007,,C_tau_ties3,0.4,0.020512820512820804,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-55,0.26745016656351395,9.498720457624557,0.17136145201121467,1.3957061967755653,6.834090724049791,True,True,rf
87,0.4696167502473943,66.66666666666666,0.2951901503410648,2.960284915152046,100.56880733944953,218,-5.256107069955007,,C_tau_ties3,0.5,0.10256410256410256,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-59,0.2615287954707817,9.132420091324192,0.16288334906757607,1.2414640331917548,6.834090724049791,True,True,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties5,0.2,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties5,0.3,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties5,0.4,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
79,0.31337186955812996,62.0253164556962,0.17448702924167003,1.667434249589232,91.3211009174312,218,-13.640592704646348,,C_tau_ties5,0.5,0.06666666666666665,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,-67,0.10528391478151738,4.491069880353734,0.04218022796818127,-0.051386632371059004,-1.5503949106415504,True,True,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties10,0.2,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties10,0.3,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,168.77064220183485,218,-12.090197794004798,,C_tau_ties10,0.4,0.0,0,146,0.20808795477661257,57.534246575342465,0.13230680127348876,1.718820881960291,-12.090197794004798,0,0.0,0.0,0.0,0.0,0.0,False,False,rf
